RULES TARGETING LEGITIMATE
                                                                                                                                                                                                                                                                antecedents          consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski    cosine  all_confidence  max_confidence  chi_square_score
11731                                                                                                                    (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.276798            0.556943  0.231389    0.835948  1.500959               1.0  0.077228    2.700709       0.461502  0.384142   0.629727    0.625705  0.589326        0.415462        0.835948       1334.798506
11112                                                                                                                  (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.215378            0.556943  0.179828    0.834943  1.499155               1.0  0.059875    2.684274       0.424354  0.303511   0.627460    0.578914  0.519221        0.322885        0.834943        950.430121
3864                                                                                                                                                             (Request_URL_ReqURL_LowExtContent, Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic)  (Result_Legitimate)            0.321122            0.556943  0.268114    0.834930  1.499130               1.0  0.089268    2.684051       0.490436  0.439567   0.627429    0.658166  0.633986        0.481403        0.834930       1637.627003
14941                                                                                                  (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.283130            0.556943  0.236364    0.834824  1.498941               1.0  0.078677    2.682340       0.464327  0.391519   0.627191    0.629610  0.595227        0.424395        0.834824       1366.322856
14853                                                                                                                                                (Request_URL_ReqURL_LowExtContent, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.220081            0.556943  0.183718    0.834772  1.498847               1.0  0.061145    2.681489       0.426738  0.309651   0.627073    0.582320  0.524752        0.329868        0.834772        975.839895
311                                                                                                                                                                                                       (Request_URL_ReqURL_HighExtContent, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.181185            0.556943  0.151244    0.834748  1.498804               1.0  0.050334    2.681100       0.406443  0.257707   0.627019    0.553154  0.476114        0.271561        0.834748        765.078189
4154                                                                                                                                                  (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain)  (Result_Legitimate)            0.204342            0.556943  0.170511    0.834440  1.498251               1.0  0.056704    2.676114       0.417963  0.288623   0.626324    0.570298  0.505439        0.306156        0.834440        886.007369
4088                                                                                                                                                                 (Page_Rank_PageRank_Low, having_Sub_Domain_No_SubDomain, Domain_registeration_length_Domain_ShortTerm)  (Result_Legitimate)            0.184622            0.556943  0.153957    0.833905  1.497291               1.0  0.051133    2.667493       0.407329  0.262007   0.625116    0.555169  0.480124        0.276433        0.833905        778.135715
25713                                                                                                                           (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, SFH_Empty_or_Blank, Google_Index_Indexed by Google)  (Result_Legitimate)            0.198281            0.556943  0.165265    0.833485  1.496537               1.0  0.054833    2.660772       0.413849  0.280129   0.624169    0.565110  0.497317        0.296735        0.833485        847.369735
2853                                                                                                                                                                                 (Page_Rank_PageRank_Low, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.312347            0.556943  0.260244    0.833189  1.496004               1.0  0.086285    2.656037       0.482152  0.427298   0.623499    0.650231  0.623960        0.467273        0.833189       1552.919441
14956                                                                                                                                    (Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record, Google_Index_Indexed by Google)  (Result_Legitimate)            0.241158            0.556943  0.200905    0.833083  1.495815               1.0  0.066593    2.654362       0.436808  0.336413   0.623262    0.596905  0.548194        0.360728        0.833083       1085.673241
